Aces Clubs;2 Spade;King Spade;2 Diamond;7 Clubs;One pair
8 Diamond;10 Hearts;3 Diamond;Aces Clubs;5 Hearts;Nothing in hand
8 Spade;6 Spade;4 Clubs;10 Hearts;7 Clubs;Nothing in hand
Jack Diamond;4 Hearts;7 Diamond;2 Clubs;Jack Hearts;One pair
8 Hearts;3 Diamond;3 Hearts;9 Clubs;Aces Spade;One pair
8 Diamond;4 Hearts;3 Hearts;6 Diamond;7 Hearts;Nothing in hand
8 Spade;6 Spade;3 Hearts;6 Clubs;3 Spade;Two pairs
Jack Clubs;Aces Hearts;Aces Clubs;10 Hearts;7 Hearts;One pair
Aces Clubs;3 Hearts;Aces Hearts;Jack Clubs;Queen Hearts;One pair
10 Clubs;2 Diamond;10 Hearts;9 Clubs;Aces Clubs;One pair
8 Clubs;Queen Hearts;3 Clubs;5 Spade;King Spade;Nothing in hand
9 Diamond;Jack Clubs;3 Clubs;4 Hearts;4 Spade;One pair
9 Spade;4 Spade;Jack Spade;5 Hearts;6 Hearts;Nothing in hand
4 Clubs;Jack Clubs;2 Diamond;4 Diamond;4 Hearts;Three of a kind
6 Spade;3 Clubs;King Hearts;Aces Spade;2 Clubs;Nothing in hand
7 Spade;3 Spade;2 Hearts;Jack Diamond;4 Diamond;Nothing in hand
Aces Spade;5 Spade;10 Diamond;8 Hearts;King Hearts;Nothing in hand
5 Spade;9 Diamond;7 Hearts;10 Clubs;2 Hearts;Nothing in hand
Queen Spade;3 Clubs;7 Spade;7 Diamond;King Spade;One pair
King Hearts;4 Diamond;9 Spade;5 Hearts;10 Diamond;Nothing in hand
8 Diamond;5 Diamond;Jack Clubs;2 Spade;King Hearts;Nothing in hand
6 Clubs;Queen Spade;Aces Diamond;9 Diamond;4 Hearts;Nothing in hand
Aces Clubs;7 Diamond;10 Diamond;Aces Diamond;2 Spade;One pair
8 Diamond;Queen Diamond;King Clubs;Aces Diamond;3 Diamond;Nothing in hand
8 Diamond;4 Hearts;9 Hearts;10 Hearts;4 Clubs;One pair
Jack Spade;4 Spade;Jack Diamond;2 Hearts;8 Hearts;One pair
Queen Spade;King Hearts;9 Diamond;6 Hearts;Aces Clubs;Nothing in hand
9 Spade;Queen Diamond;3 Spade;3 Hearts;4 Clubs;One pair
King Hearts;King Spade;8 Clubs;8 Spade;Aces Clubs;Two pairs
7 Hearts;6 Hearts;8 Clubs;Jack Clubs;Queen Spade;Nothing in hand
3 Clubs;King Hearts;King Spade;3 Hearts;6 Hearts;Two pairs
4 Diamond;4 Spade;7 Hearts;8 Spade;10 Spade;One pair
King Clubs;Queen Diamond;3 Hearts;Aces Clubs;Aces Diamond;One pair
King Hearts;Queen Hearts;10 Clubs;Queen Spade;5 Spade;One pair
6 Diamond;Jack Hearts;8 Spade;6 Spade;7 Clubs;One pair
Queen Diamond;9 Clubs;Jack Clubs;6 Diamond;3 Diamond;Nothing in hand
King Clubs;Aces Clubs;Queen Diamond;Queen Spade;King Diamond;Two pairs
3 Spade;Aces Diamond;2 Clubs;King Clubs;8 Diamond;Nothing in hand
2 Clubs;2 Spade;7 Clubs;Aces Spade;8 Clubs;One pair
9 Hearts;4 Diamond;5 Spade;3 Diamond;Queen Diamond;Nothing in hand
Aces Spade;8 Clubs;7 Spade;Jack Hearts;7 Clubs;One pair
10 Diamond;4 Hearts;5 Diamond;King Spade;King Hearts;One pair
2 Diamond;2 Hearts;6 Spade;9 Diamond;5 Spade;One pair
10 Diamond;9 Diamond;Jack Spade;Jack Diamond;2 Hearts;One pair
3 Spade;8 Clubs;Aces Spade;6 Spade;10 Clubs;Nothing in hand
5 Hearts;King Hearts;Aces Hearts;Queen Spade;5 Diamond;One pair
King Spade;4 Diamond;Aces Clubs;3 Spade;3 Clubs;One pair
7 Clubs;9 Clubs;9 Hearts;6 Diamond;Aces Hearts;One pair
3 Clubs;10 Spade;7 Diamond;Jack Clubs;10 Clubs;One pair
8 Diamond;Jack Hearts;8 Hearts;6 Spade;King Spade;One pair
7 Hearts;9 Hearts;6 Hearts;Queen Spade;3 Spade;Nothing in hand
4 Diamond;9 Spade;4 Clubs;King Spade;2 Spade;One pair
Aces Spade;5 Clubs;2 Diamond;10 Spade;Aces Diamond;One pair
8 Hearts;7 Spade;Queen Diamond;2 Hearts;5 Spade;Nothing in hand
Aces Spade;Aces Hearts;10 Clubs;6 Spade;7 Clubs;One pair
Jack Diamond;4 Hearts;5 Hearts;7 Diamond;5 Spade;One pair
Aces Clubs;King Spade;Queen Spade;8 Spade;King Diamond;One pair
Jack Diamond;4 Clubs;2 Hearts;9 Spade;4 Spade;One pair
King Hearts;9 Diamond;3 Diamond;8 Clubs;Aces Clubs;Nothing in hand
King Hearts;Aces Hearts;Queen Hearts;8 Clubs;4 Clubs;Nothing in hand
Aces Spade;9 Spade;6 Spade;9 Diamond;Aces Hearts;Two pairs
10 Clubs;Jack Spade;7 Hearts;10 Spade;3 Hearts;One pair
2 Diamond;10 Diamond;6 Clubs;4 Hearts;3 Diamond;Nothing in hand
Queen Diamond;5 Clubs;4 Clubs;7 Diamond;Aces Clubs;Nothing in hand
King Clubs;2 Clubs;8 Hearts;10 Hearts;King Hearts;One pair
Jack Hearts;10 Clubs;8 Clubs;5 Diamond;8 Diamond;One pair
10 Hearts;5 Clubs;Queen Clubs;Aces Diamond;King Clubs;Nothing in hand
King Clubs;Queen Clubs;4 Diamond;7 Diamond;2 Diamond;Nothing in hand
10 Hearts;Queen Spade;2 Diamond;8 Diamond;Jack Spade;Nothing in hand
10 Clubs;2 Spade;10 Spade;3 Diamond;3 Clubs;Two pairs
10 Hearts;Jack Clubs;3 Hearts;Jack Diamond;8 Hearts;One pair
Queen Spade;6 Diamond;4 Hearts;King Spade;Jack Spade;Nothing in hand
6 Diamond;7 Clubs;3 Spade;8 Clubs;Queen Clubs;Nothing in hand
Queen Spade;6 Clubs;10 Hearts;Aces Clubs;8 Clubs;Nothing in hand
6 Clubs;Queen Clubs;3 Clubs;Jack Clubs;Aces Clubs;Flush
Queen Diamond;4 Spade;7 Hearts;4 Clubs;Jack Spade;One pair
5 Spade;6 Spade;Jack Spade;10 Diamond;10 Spade;One pair
2 Clubs;10 Hearts;Aces Clubs;9 Spade;2 Diamond;One pair
Queen Spade;10 Clubs;9 Hearts;4 Diamond;Jack Spade;Nothing in hand
9 Diamond;Jack Spade;10 Clubs;3 Spade;7 Spade;Nothing in hand
6 Hearts;Jack Diamond;King Diamond;2 Clubs;3 Spade;Nothing in hand
2 Hearts;7 Spade;Aces Diamond;5 Hearts;King Clubs;Nothing in hand
6 Spade;Queen Hearts;6 Hearts;King Clubs;4 Hearts;One pair
5 Hearts;6 Clubs;3 Hearts;Aces Diamond;Queen Diamond;Nothing in hand
4 Clubs;9 Spade;8 Diamond;4 Spade;10 Spade;One pair
10 Diamond;Queen Clubs;7 Spade;4 Hearts;2 Spade;Nothing in hand
9 Spade;2 Clubs;Queen Diamond;10 Hearts;Aces Hearts;Nothing in hand
8 Clubs;Jack Clubs;5 Clubs;9 Diamond;Jack Spade;One pair
King Hearts;6 Hearts;9 Spade;Aces Clubs;Aces Spade;One pair
2 Hearts;Queen Spade;10 Spade;Aces Hearts;5 Clubs;Nothing in hand
9 Spade;6 Diamond;4 Spade;7 Spade;8 Spade;Nothing in hand
Aces Clubs;4 Spade;Queen Spade;6 Spade;3 Clubs;Nothing in hand
3 Clubs;Jack Diamond;4 Clubs;2 Diamond;Queen Hearts;Nothing in hand
4 Clubs;6 Diamond;8 Clubs;Queen Spade;Jack Spade;Nothing in hand
4 Hearts;5 Spade;4 Spade;10 Spade;Aces Diamond;One pair
2 Diamond;7 Spade;4 Diamond;8 Diamond;9 Clubs;Nothing in hand
9 Spade;Jack Diamond;8 Spade;9 Hearts;10 Clubs;One pair
4 Clubs;King Diamond;5 Spade;5 Clubs;Queen Spade;One pair
Aces Spade;8 Hearts;5 Hearts;King Hearts;6 Clubs;Nothing in hand
King Clubs;6 Hearts;4 Spade;7 Diamond;2 Clubs;Nothing in hand
7 Hearts;Jack Diamond;4 Spade;7 Diamond;6 Diamond;One pair
Aces Hearts;5 Spade;7 Diamond;Queen Diamond;9 Spade;Nothing in hand
Queen Hearts;3 Clubs;3 Diamond;King Spade;9 Hearts;One pair
Jack Diamond;10 Clubs;6 Clubs;9 Spade;Jack Hearts;One pair
Jack Diamond;Aces Diamond;Queen Spade;King Hearts;3 Clubs;Nothing in hand
Aces Diamond;King Spade;5 Spade;4 Clubs;9 Diamond;Nothing in hand
Aces Spade;7 Hearts;9 Spade;3 Hearts;Jack Clubs;Nothing in hand
3 Hearts;Jack Spade;10 Spade;7 Clubs;3 Diamond;One pair
King Diamond;King Hearts;3 Diamond;8 Spade;4 Clubs;One pair
9 Spade;King Spade;3 Hearts;7 Hearts;5 Diamond;Nothing in hand
3 Clubs;3 Diamond;Jack Diamond;8 Diamond;2 Hearts;One pair
Queen Spade;5 Hearts;10 Hearts;10 Spade;Jack Clubs;One pair
6 Diamond;9 Hearts;9 Clubs;Aces Hearts;Aces Spade;Two pairs
10 Clubs;Jack Hearts;4 Spade;Jack Clubs;6 Spade;One pair
8 Hearts;Jack Spade;10 Spade;Aces Diamond;7 Diamond;Nothing in hand
Aces Hearts;9 Spade;5 Clubs;3 Spade;5 Diamond;One pair
9 Diamond;4 Diamond;6 Clubs;3 Diamond;8 Spade;Nothing in hand
3 Spade;Aces Hearts;10 Diamond;9 Diamond;King Spade;Nothing in hand
10 Clubs;7 Hearts;King Diamond;8 Spade;6 Hearts;Nothing in hand
4 Hearts;5 Hearts;Jack Spade;9 Clubs;7 Hearts;Nothing in hand
Queen Hearts;3 Clubs;5 Spade;Jack Clubs;6 Hearts;Nothing in hand
5 Spade;Queen Clubs;2 Hearts;4 Diamond;Aces Diamond;Nothing in hand
King Diamond;8 Hearts;7 Hearts;Aces Diamond;Aces Spade;One pair
2 Diamond;10 Spade;5 Hearts;King Diamond;Queen Hearts;Nothing in hand
4 Diamond;3 Diamond;Queen Clubs;King Hearts;6 Spade;Nothing in hand
10 Hearts;5 Diamond;Jack Spade;8 Diamond;Aces Diamond;Nothing in hand
2 Diamond;10 Hearts;Aces Spade;5 Hearts;6 Clubs;Nothing in hand
Jack Hearts;3 Diamond;3 Clubs;Aces Hearts;4 Clubs;One pair
6 Spade;9 Spade;6 Hearts;Queen Hearts;3 Diamond;One pair
6 Diamond;5 Spade;9 Diamond;7 Hearts;Queen Clubs;Nothing in hand
4 Diamond;4 Hearts;Aces Spade;3 Spade;9 Hearts;One pair
King Diamond;Aces Diamond;10 Diamond;7 Hearts;7 Clubs;One pair
6 Hearts;6 Clubs;2 Spade;7 Spade;9 Clubs;One pair
2 Clubs;8 Hearts;10 Clubs;7 Clubs;5 Diamond;Nothing in hand
7 Diamond;3 Clubs;Aces Clubs;4 Clubs;2 Clubs;Nothing in hand
Jack Diamond;10 Hearts;Queen Clubs;5 Hearts;2 Spade;Nothing in hand
7 Clubs;7 Hearts;Jack Hearts;9 Diamond;5 Diamond;One pair
3 Spade;2 Clubs;Aces Hearts;8 Hearts;6 Spade;Nothing in hand
4 Clubs;Aces Diamond;6 Hearts;10 Clubs;8 Clubs;Nothing in hand
10 Spade;Aces Hearts;King Diamond;Jack Clubs;6 Spade;Nothing in hand
Jack Diamond;6 Spade;9 Spade;8 Spade;King Diamond;Nothing in hand
Aces Spade;Jack Spade;7 Hearts;Queen Clubs;2 Diamond;Nothing in hand
9 Hearts;Jack Diamond;10 Clubs;5 Hearts;5 Spade;One pair
2 Hearts;5 Clubs;4 Hearts;King Diamond;2 Diamond;One pair
3 Hearts;Aces Clubs;2 Clubs;9 Hearts;7 Diamond;Nothing in hand
Aces Hearts;9 Clubs;Aces Spade;King Hearts;6 Hearts;One pair
3 Hearts;King Hearts;Queen Clubs;7 Spade;8 Diamond;Nothing in hand
8 Hearts;Aces Hearts;7 Diamond;Aces Clubs;King Spade;One pair
Aces Hearts;5 Clubs;4 Clubs;4 Spade;Jack Spade;One pair
8 Diamond;6 Clubs;9 Diamond;7 Diamond;Aces Clubs;Nothing in hand
8 Diamond;4 Clubs;3 Hearts;Queen Clubs;5 Spade;Nothing in hand
4 Hearts;5 Hearts;9 Hearts;Jack Spade;King Diamond;Nothing in hand
Queen Hearts;3 Spade;King Spade;6 Clubs;4 Hearts;Nothing in hand
Queen Diamond;Jack Hearts;2 Diamond;4 Spade;Queen Clubs;One pair
8 Diamond;6 Spade;Queen Clubs;8 Spade;3 Hearts;One pair
2 Diamond;Jack Spade;6 Clubs;7 Clubs;7 Diamond;One pair
9 Hearts;10 Spade;King Diamond;7 Spade;3 Clubs;Nothing in hand
King Hearts;King Clubs;4 Hearts;Aces Spade;7 Hearts;One pair
Jack Hearts;Queen Diamond;Jack Spade;Aces Hearts;6 Spade;One pair
Aces Hearts;2 Clubs;6 Spade;Jack Diamond;6 Hearts;One pair
3 Spade;Queen Diamond;8 Hearts;2 Clubs;5 Clubs;Nothing in hand
8 Spade;Jack Spade;Aces Clubs;Queen Clubs;2 Hearts;Nothing in hand
5 Diamond;2 Diamond;5 Clubs;6 Clubs;7 Clubs;One pair
Aces Clubs;5 Clubs;6 Hearts;6 Spade;Aces Diamond;Two pairs
5 Spade;5 Diamond;Jack Diamond;Jack Hearts;8 Spade;Two pairs
King Hearts;Jack Clubs;5 Hearts;4 Spade;8 Clubs;Nothing in hand
5 Spade;9 Spade;King Spade;5 Diamond;2 Diamond;One pair
7 Spade;Aces Hearts;6 Clubs;Aces Spade;Jack Spade;One pair
6 Clubs;3 Clubs;7 Spade;Queen Spade;2 Diamond;Nothing in hand
5 Diamond;8 Diamond;4 Diamond;10 Diamond;5 Spade;One pair
King Hearts;Aces Spade;King Clubs;7 Clubs;Jack Clubs;One pair
8 Hearts;6 Spade;Aces Spade;Aces Clubs;King Clubs;One pair
King Hearts;5 Clubs;King Clubs;5 Hearts;Aces Spade;Two pairs
Jack Spade;5 Hearts;3 Spade;6 Spade;3 Diamond;One pair
8 Spade;5 Hearts;7 Clubs;7 Hearts;3 Clubs;One pair
6 Hearts;7 Diamond;King Clubs;Aces Spade;King Spade;One pair
9 Diamond;7 Hearts;4 Diamond;Queen Diamond;King Hearts;Nothing in hand
King Hearts;4 Clubs;4 Diamond;2 Diamond;6 Diamond;One pair
7 Spade;5 Hearts;5 Diamond;9 Spade;Jack Hearts;One pair
2 Clubs;Queen Clubs;5 Diamond;7 Spade;Jack Hearts;Nothing in hand
3 Hearts;Queen Clubs;Queen Spade;Jack Hearts;Queen Diamond;Three of a kind
7 Hearts;2 Diamond;6 Diamond;Aces Clubs;9 Hearts;Nothing in hand
4 Diamond;4 Hearts;7 Hearts;2 Clubs;Queen Spade;One pair
4 Clubs;King Spade;3 Diamond;7 Diamond;10 Spade;Nothing in hand
7 Hearts;4 Hearts;5 Diamond;6 Spade;King Diamond;Nothing in hand
7 Diamond;9 Hearts;7 Hearts;8 Clubs;5 Diamond;One pair
7 Hearts;5 Spade;2 Clubs;2 Diamond;Jack Diamond;One pair
6 Spade;King Clubs;3 Spade;8 Spade;10 Diamond;Nothing in hand
4 Hearts;3 Hearts;7 Hearts;5 Hearts;2 Spade;Nothing in hand
Queen Clubs;10 Hearts;3 Hearts;8 Diamond;4 Diamond;Nothing in hand
Jack Spade;Jack Clubs;8 Hearts;3 Clubs;2 Spade;One pair
King Hearts;2 Diamond;2 Spade;Aces Clubs;7 Clubs;One pair
9 Hearts;Jack Hearts;6 Hearts;9 Spade;6 Diamond;Two pairs
4 Spade;Queen Clubs;7 Hearts;Jack Hearts;10 Spade;Nothing in hand
8 Spade;5 Diamond;4 Hearts;4 Spade;Aces Hearts;One pair
8 Hearts;5 Hearts;10 Diamond;9 Hearts;10 Spade;One pair
7 Clubs;3 Clubs;King Clubs;5 Hearts;3 Diamond;One pair
Jack Hearts;5 Diamond;2 Clubs;8 Hearts;Queen Clubs;Nothing in hand
9 Spade;Jack Diamond;4 Clubs;Queen Spade;5 Spade;Nothing in hand
7 Diamond;7 Clubs;King Hearts;5 Clubs;6 Hearts;One pair
Queen Diamond;10 Spade;Jack Diamond;4 Hearts;King Diamond;Nothing in hand
Jack Spade;10 Hearts;5 Hearts;Queen Diamond;4 Hearts;Nothing in hand
9 Clubs;10 Spade;7 Clubs;3 Diamond;8 Diamond;Nothing in hand
3 Hearts;King Hearts;10 Clubs;10 Diamond;King Spade;Two pairs
3 Spade;2 Hearts;8 Spade;9 Spade;5 Clubs;Nothing in hand
5 Clubs;Aces Hearts;7 Clubs;Aces Diamond;2 Hearts;One pair
King Spade;King Clubs;7 Clubs;Queen Diamond;6 Diamond;One pair
King Spade;3 Spade;Jack Diamond;4 Hearts;10 Diamond;Nothing in hand
Aces Hearts;Queen Diamond;Queen Hearts;10 Hearts;Jack Diamond;One pair
7 Clubs;Jack Spade;Jack Clubs;8 Clubs;6 Clubs;One pair
Aces Hearts;King Spade;Queen Clubs;8 Diamond;8 Spade;One pair
King Diamond;4 Hearts;8 Clubs;7 Spade;Jack Spade;Nothing in hand
4 Clubs;3 Hearts;2 Clubs;8 Spade;Jack Clubs;Nothing in hand
9 Clubs;9 Diamond;6 Diamond;3 Diamond;4 Hearts;One pair
4 Clubs;10 Diamond;3 Clubs;6 Spade;Jack Clubs;Nothing in hand
King Hearts;4 Clubs;7 Diamond;4 Hearts;King Clubs;Two pairs
2 Spade;9 Spade;6 Hearts;6 Spade;7 Diamond;One pair
Jack Diamond;2 Hearts;5 Diamond;3 Spade;6 Diamond;Nothing in hand
9 Clubs;Jack Hearts;8 Spade;7 Diamond;Aces Spade;Nothing in hand
5 Hearts;Queen Clubs;3 Clubs;10 Spade;8 Clubs;Nothing in hand
Jack Diamond;9 Spade;King Hearts;Aces Hearts;6 Clubs;Nothing in hand
6 Hearts;8 Hearts;Aces Clubs;5 Hearts;King Spade;Nothing in hand
6 Clubs;9 Spade;9 Clubs;10 Clubs;7 Diamond;One pair
10 Hearts;2 Hearts;10 Clubs;6 Spade;Aces Clubs;One pair
Queen Hearts;8 Hearts;2 Spade;5 Diamond;7 Spade;Nothing in hand
King Diamond;3 Hearts;2 Clubs;2 Hearts;4 Diamond;One pair
Jack Diamond;9 Hearts;Queen Hearts;6 Spade;5 Clubs;Nothing in hand
Queen Spade;King Diamond;2 Spade;King Clubs;5 Spade;One pair
2 Clubs;Aces Clubs;4 Clubs;Jack Spade;2 Spade;One pair
Aces Spade;3 Diamond;10 Diamond;2 Diamond;5 Clubs;Nothing in hand
7 Hearts;Jack Hearts;9 Spade;3 Hearts;10 Hearts;Nothing in hand
9 Spade;9 Hearts;King Hearts;King Clubs;Queen Hearts;Two pairs
2 Hearts;10 Diamond;9 Spade;8 Clubs;5 Hearts;Nothing in hand
Jack Hearts;7 Diamond;Aces Hearts;2 Hearts;3 Diamond;Nothing in hand
6 Clubs;King Hearts;6 Diamond;2 Clubs;3 Diamond;One pair
Queen Spade;5 Clubs;King Spade;2 Clubs;2 Hearts;One pair
2 Clubs;6 Diamond;5 Clubs;Queen Diamond;3 Spade;Nothing in hand
4 Hearts;4 Diamond;Queen Hearts;Queen Diamond;10 Diamond;Two pairs
5 Diamond;King Hearts;6 Clubs;3 Clubs;8 Diamond;Nothing in hand
Aces Hearts;8 Diamond;9 Hearts;Queen Spade;3 Diamond;Nothing in hand
8 Hearts;Aces Clubs;Aces Spade;9 Hearts;8 Diamond;Two pairs
Jack Spade;Queen Spade;10 Diamond;4 Clubs;Queen Clubs;One pair
3 Diamond;King Clubs;3 Clubs;7 Spade;4 Diamond;One pair
9 Spade;10 Spade;Queen Hearts;5 Diamond;Queen Clubs;One pair
2 Spade;Jack Spade;Queen Clubs;9 Diamond;Jack Hearts;One pair
King Clubs;10 Diamond;2 Hearts;9 Diamond;8 Hearts;Nothing in hand
King Diamond;Aces Hearts;Queen Spade;10 Hearts;6 Clubs;Nothing in hand
3 Spade;7 Spade;4 Diamond;Jack Spade;King Spade;Nothing in hand
10 Spade;5 Spade;8 Hearts;2 Clubs;5 Hearts;One pair
Queen Clubs;6 Hearts;9 Hearts;Jack Clubs;8 Clubs;Nothing in hand
7 Spade;9 Hearts;5 Diamond;Jack Diamond;9 Clubs;One pair
6 Spade;3 Clubs;King Spade;10 Clubs;Queen Clubs;Nothing in hand
8 Spade;8 Clubs;3 Diamond;Jack Spade;Queen Hearts;One pair
Queen Hearts;Jack Spade;2 Diamond;Queen Diamond;7 Diamond;One pair
8 Hearts;King Hearts;3 Clubs;2 Diamond;5 Hearts;Nothing in hand
Jack Hearts;3 Diamond;Jack Clubs;4 Clubs;King Clubs;One pair
Jack Hearts;Queen Diamond;Jack Spade;8 Clubs;Jack Diamond;Three of a kind
6 Spade;8 Clubs;Jack Hearts;7 Hearts;6 Clubs;One pair
10 Clubs;8 Spade;4 Spade;8 Clubs;7 Diamond;One pair
8 Clubs;6 Diamond;10 Diamond;3 Hearts;5 Hearts;Nothing in hand
Jack Clubs;Queen Clubs;4 Clubs;5 Spade;8 Clubs;Nothing in hand
King Diamond;2 Hearts;4 Diamond;9 Spade;2 Clubs;One pair
4 Clubs;Queen Clubs;Jack Hearts;2 Diamond;3 Spade;Nothing in hand
Jack Diamond;Jack Hearts;7 Hearts;King Clubs;10 Hearts;One pair
King Diamond;Jack Clubs;9 Spade;6 Spade;King Spade;One pair
Queen Spade;8 Spade;6 Spade;Queen Diamond;6 Diamond;Two pairs
2 Clubs;5 Clubs;4 Clubs;10 Diamond;Jack Spade;Nothing in hand
3 Spade;Aces Clubs;Jack Spade;King Diamond;2 Clubs;Nothing in hand
9 Spade;3 Diamond;3 Clubs;9 Hearts;2 Hearts;Two pairs
4 Diamond;9 Diamond;Queen Diamond;Jack Clubs;Queen Spade;One pair
King Clubs;9 Hearts;9 Clubs;7 Clubs;2 Spade;One pair
3 Diamond;2 Spade;9 Diamond;7 Clubs;King Clubs;Nothing in hand
Jack Spade;Aces Spade;9 Clubs;10 Hearts;King Spade;Nothing in hand
Aces Clubs;8 Diamond;2 Diamond;5 Hearts;9 Spade;Nothing in hand
10 Hearts;8 Hearts;8 Diamond;2 Spade;7 Hearts;One pair
10 Diamond;5 Diamond;King Hearts;8 Spade;3 Diamond;Nothing in hand
3 Spade;4 Clubs;4 Spade;Jack Hearts;2 Hearts;One pair
6 Hearts;3 Diamond;4 Hearts;Aces Diamond;3 Spade;One pair
2 Clubs;7 Clubs;Jack Diamond;3 Spade;10 Clubs;Nothing in hand
Aces Hearts;9 Spade;Aces Clubs;6 Diamond;4 Diamond;One pair
Jack Diamond;Queen Diamond;Jack Spade;6 Diamond;3 Diamond;One pair
8 Diamond;8 Clubs;7 Diamond;King Diamond;3 Spade;One pair
2 Diamond;8 Spade;Jack Clubs;3 Hearts;2 Hearts;One pair
4 Spade;Queen Hearts;Aces Spade;9 Spade;6 Diamond;Nothing in hand
5 Spade;Aces Hearts;Aces Diamond;10 Hearts;8 Spade;One pair
7 Diamond;9 Spade;2 Clubs;Aces Diamond;7 Hearts;One pair
Queen Hearts;Jack Clubs;10 Hearts;8 Diamond;7 Clubs;Nothing in hand
9 Diamond;8 Hearts;Aces Spade;Aces Clubs;2 Spade;One pair
Queen Hearts;4 Clubs;Aces Spade;King Clubs;4 Hearts;One pair
5 Hearts;7 Clubs;2 Diamond;6 Diamond;3 Spade;Nothing in hand
8 Hearts;5 Spade;Jack Spade;King Hearts;Aces Hearts;Nothing in hand
4 Hearts;Aces Hearts;6 Spade;9 Hearts;Jack Spade;Nothing in hand
Jack Hearts;9 Hearts;4 Hearts;Aces Spade;7 Hearts;Nothing in hand
3 Clubs;5 Clubs;King Hearts;9 Diamond;5 Spade;One pair
3 Hearts;Jack Diamond;8 Diamond;2 Hearts;8 Clubs;One pair
Aces Diamond;Jack Hearts;3 Diamond;King Hearts;Jack Clubs;One pair
8 Hearts;Aces Diamond;6 Spade;3 Hearts;2 Clubs;Nothing in hand
8 Hearts;3 Hearts;2 Clubs;5 Spade;8 Clubs;One pair
King Clubs;Jack Spade;10 Hearts;3 Clubs;7 Spade;Nothing in hand
King Clubs;10 Clubs;6 Hearts;7 Clubs;4 Clubs;Nothing in hand
8 Clubs;Aces Hearts;3 Clubs;10 Hearts;6 Diamond;Nothing in hand
4 Diamond;10 Clubs;Aces Clubs;Aces Spade;2 Clubs;One pair
9 Hearts;9 Diamond;3 Clubs;8 Spade;8 Diamond;Two pairs
Aces Hearts;4 Clubs;Jack Diamond;9 Clubs;2 Diamond;Nothing in hand
King Diamond;3 Hearts;6 Hearts;10 Clubs;7 Diamond;Nothing in hand
9 Clubs;2 Hearts;7 Clubs;3 Hearts;Queen Diamond;Nothing in hand
5 Clubs;3 Diamond;9 Clubs;6 Hearts;10 Diamond;Nothing in hand
King Clubs;3 Diamond;Aces Spade;2 Hearts;3 Hearts;One pair
9 Diamond;2 Hearts;6 Spade;6 Clubs;4 Spade;One pair
3 Clubs;7 Clubs;Aces Hearts;6 Spade;10 Diamond;Nothing in hand
4 Diamond;9 Diamond;King Diamond;3 Clubs;5 Diamond;Nothing in hand
8 Spade;5 Hearts;Aces Hearts;4 Diamond;6 Diamond;Nothing in hand
7 Diamond;7 Hearts;Aces Diamond;9 Clubs;Aces Spade;Two pairs
3 Spade;Aces Hearts;10 Spade;7 Clubs;4 Spade;Nothing in hand
2 Hearts;9 Hearts;7 Hearts;3 Spade;Jack Hearts;Nothing in hand
8 Diamond;Jack Spade;3 Clubs;Jack Clubs;8 Spade;Two pairs
10 Diamond;7 Diamond;King Diamond;8 Spade;4 Diamond;Nothing in hand
8 Spade;King Clubs;9 Clubs;Aces Diamond;Jack Spade;Nothing in hand
5 Hearts;Aces Clubs;10 Clubs;King Clubs;Jack Clubs;Nothing in hand
Aces Hearts;8 Clubs;2 Hearts;King Diamond;3 Clubs;Nothing in hand
2 Clubs;5 Hearts;6 Clubs;Jack Spade;3 Clubs;Nothing in hand
9 Hearts;6 Diamond;4 Spade;7 Clubs;King Diamond;Nothing in hand
3 Hearts;5 Hearts;10 Spade;6 Clubs;8 Diamond;Nothing in hand
10 Hearts;5 Diamond;Queen Spade;King Diamond;Jack Hearts;Nothing in hand
3 Spade;10 Spade;2 Diamond;7 Hearts;King Clubs;Nothing in hand
7 Spade;Queen Spade;2 Diamond;8 Hearts;10 Spade;Nothing in hand
2 Diamond;Jack Spade;3 Diamond;4 Spade;8 Diamond;Nothing in hand
8 Clubs;2 Spade;5 Spade;6 Spade;2 Hearts;One pair
2 Hearts;5 Spade;Jack Spade;8 Spade;7 Diamond;Nothing in hand
9 Spade;2 Spade;4 Spade;3 Clubs;6 Clubs;Nothing in hand
3 Diamond;4 Spade;10 Hearts;3 Clubs;6 Spade;One pair
Queen Spade;4 Clubs;4 Diamond;2 Spade;3 Diamond;One pair
3 Clubs;2 Diamond;7 Diamond;5 Clubs;8 Hearts;Nothing in hand
3 Hearts;7 Diamond;6 Clubs;4 Diamond;Aces Hearts;Nothing in hand
Queen Diamond;7 Hearts;9 Spade;Queen Spade;4 Diamond;One pair
2 Spade;10 Diamond;Jack Hearts;3 Spade;10 Hearts;One pair
Aces Spade;8 Diamond;2 Spade;Aces Hearts;10 Spade;One pair
Aces Spade;Jack Diamond;4 Diamond;2 Spade;8 Hearts;Nothing in hand
Aces Hearts;6 Clubs;King Clubs;8 Hearts;3 Hearts;Nothing in hand
2 Spade;9 Diamond;King Spade;3 Spade;King Hearts;One pair
3 Hearts;6 Spade;Jack Diamond;7 Clubs;7 Spade;One pair
7 Spade;King Clubs;Queen Hearts;3 Diamond;8 Clubs;Nothing in hand
8 Clubs;2 Spade;Queen Clubs;Aces Spade;10 Clubs;Nothing in hand
King Spade;2 Diamond;4 Spade;9 Spade;Jack Hearts;Nothing in hand
